DATE,STAR,LIKE,REVIEW
2020년 3월 29일,별표 5개 만점에 1개를 받았습니다.,4,아니 결제를 했는데 제 핸드폰에서는 결제가 됐다고 알림이 왔는데 정작 결제한곳에서는 결제가 안됐다고 하는데 고객센터로 물어보려고 해도 전화도 잘안받는데다가 저녁엔 운영도 안하면 그럼 고객들은 어디에 문제 해결을 요구하나요 정말 짜증나네요 평소에도 접속이 어려웠는데 이렇게 문제가 생겼을때마저도 접속이 안돼면 어디로 확인하라고요?
2020년 3월 2일,별표 5개 만점에 5개를 받았습니다.,6,"앱을 실행할 때마다 아래와 같이 계속 에러가 뜨면서 초기화 되요 ㅠㅠ -------- 인증된 폰번호와 현재 폰번호가 일치하지 않습니다. 번호 변경시, '초기화 하기' 메뉴 선택 후 재인증하셔서 사용해 주세요. [종료] [초기화 하기] -------- 참고로 제가 쓰는 핸드폰은 샤오미 홍미노트8프로 이구요 통신사는 KT알뜰폰 입니다."
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,53,오~ 부산도 드디어 모바일 지역화폐가 나왔네요!~ 앱설치하고 카드신청도 해봤는데요 복잡하지 않고 간편하게 구성되어 있는거 같아 좋네요 저는 수도권에 올라와 있어서 명절에 내려가면 쓰려고 하는데 카드만 긁으면 된다고 하니 엄청 편할거 같네요 ㅋ 내려가면 부모님도 쓰실 수 있게 알려드릴까 해요. 지역페이는 수당도 주고 하는거 같던데 나중에 복지비용도 이걸로 쓸 수 있게 나오면 부모님도 어렵지 않게 쓰실 수 있을거 같아 기대됩니다!
2020년 2월 13일,별표 5개 만점에 3개를 받았습니다.,3,"저는 되는데 어머니가 (갤s4, 안드 5.0, cj헬로모바일 kt망) 환경에서 원래 되다가 며칠전부터 '네트워크 환경이 안정적이지 않습니다' 라는 오류 문구와 함께 앱 실행이 안되네요. 데이터를 쓰든 와이파이를 쓰든 다 안됩니다. 어떻게 해야 해결할 수 있나요?"
2020년 2월 13일,별표 5개 만점에 1개를 받았습니다.,3,어머니 폰에 동백전 실행시 네트워크 오류에 관한 글이 뜨면서 앱실행이 안됩니다. 지우고 다시 깔아봐도 같은 오류가 반복됩니다. 고객센터는 전화연결도 힘들고 어찌하란말인가요?
2020년 7월 27일,별표 5개 만점에 1개를 받았습니다.,2,"어플 실행때마다, 인증된 폰번호와 현재 폰번호가 일치하지 않습니다... 글귀가 나와 재인증해 사용하는데요. 알뜬폰이라 그런건지, 이번에 업데이트해도 동일하네요. 폰번호가 맞는데 이유를 모르겠는요, 담에 수정 부탁드립니다."
2020년 3월 30일,별표 5개 만점에 2개를 받았습니다.,,일단 어플이 너무 느려요ㅠㅠ 또 실행할때 네트워크가 불안정하다고 안열리네요.. 가맹점이라고 표시되어있어서 갔는데 결제가 안된다고해서 다른 카드로 계산했네요ㅠㅠ 자잘한 오류가 너무 많은거같아요..
2020년 4월 13일,별표 5개 만점에 2개를 받았습니다.,13,동백전의 의도는 너무 좋으나 앱이 너무 안 좋습니다. 동백전이 활성화하지 못하게 된다면 앱이 가장 큰 비율을 차지할것 같군요... 계좌등록하려고 ARS전화하고오면 다시 첫화면으로 돌아갑니다. 어찌저찌 통과를 해도 제계좌에 1원이체 후 인증숫자를 쓰라는데 그 확인하기위한 타행어플이 같은 휴대폰에 있는데 확인하고오면 다시 첫화면... 처음부터 다시 해야합니다... 결국 5번 시도했다고 오늘 더 못한다는군요...
2020년 2월 7일,별표 5개 만점에 3개를 받았습니다.,17,뭐 켜져야 잔액을 확인하고 사용하는 곳 확인해서 쓰지 와이파이연결하니까 데이터만 된데서 데이터 연결했더니 네크워크상태가 안좋다뜨고 껐다켜도 지금 19번째 네트워크 상태가 안좋다뜨고 물론 캐시백이다뭐다 평소에 잘 이용하는데 오늘 왜이러죠? 내 데이터는 변하지 않았는데 데체 뭐가 문제라서 네트워크 상태가 안좋다하는지. 내 네트워크 상태가 안좋다하는건 동백전 밖에 없네영 어떻게 해야하는지 알려주세요. 고객센터 연락해보라는 말 하면 진짜 찐으로 빡칠 듯
2020년 1월 21일,별표 5개 만점에 1개를 받았습니다.,3,너무 자주 에러나요. 미리 공지라도 하고 안돼야 당황을 덜하죠. 오늘도 일부러 동백전으로 결제하러 갔다가 허탕쳤습니다. 너무한거 아닙니까??? 진짜 최악입니다. 1-2주동안 대체 몇번이나 안되는건가요.
2020년 4월 10일,별표 5개 만점에 2개를 받았습니다.,3,동백전은 좋은데 어플이 왜이래요? 결제가 두번 된거 같아 확인하려고 하니 네트워크 불량이라고 연결이 안되요 또해도 안되요 계속해도 안되요 나중에 집에가서 결제 두번된거 확인하고 다시 돌아가서 결제 취소하고 돌아왔어요 제발 쫌 어플 관리 좀 잘해주세요
2020년 1월 31일,별표 5개 만점에 1개를 받았습니다.,,2G폰 사용중이고 공기계로 앱을 설치하여 동백전을 사용할려고 했으나 유심이 없는 상태에서는 접속조차 안되도록 되어있네요.... 도대체 왜 이런 시스템을 만들어놓았는지 모르겠습니다 제발 평가좀 읽고 개선해주세요 불만이 이만저만이 아닙니다
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,,데이터 연결이 불안정하다더니 다른 어플들 접속은 잘만 됩니다. 어플 재설치도 하고 와이파이도 꺼보고 데이터도 껏다 켜고 30분 정도 씨름하다가 포기했습니다.
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,2,최악. 별하나도 아까움.오류가 잦아 결제승인 안되었는데 돈이 빠져 등 가게 사장님과 불필요하게 얼굴 붉히는 일 경험. 고객센터 공지사항도 없이 전화 통화중이라 전화받을수없다고만 대응 자체가 안됨.
2020년 4월 10일,별표 5개 만점에 4개를 받았습니다.,2,"가맹점 확인할때 카테고리가 나눠져있긴 하지만, 그 속에서 가게 이름을 일일이 다 보면서 즐겨찾기 하니까 많이 불편해요. 가게이름을 봐도 어딘지 모르겠어서 지도 클릭해야되고 번거롭네요ㅠㅠ 구글맵처럼 사용하기 편한 지도로 가맹점 표시를 해주세요. 부산 어디를 초행길로 가더라도, 지도에 가맹점이 바로 떠서 확인할 수 있으면 훨씬 편리할 것 같아요."
2020년 4월 12일,별표 5개 만점에 1개를 받았습니다.,11,몇일전 가입하려고 생년월일 입력하고 인증받으려면 입력한게틀리다고 5회오류나서 다음에다시하라해서 지금생각나서 다시하려니 똑같은증상이내요? 뭔인증받는데 내가 내생년월일 모르는것도아니고 그렇다고 몇년이상쓴번호가틀린것도아니고 내명의폰이 아닌것도아니고 뭐가 틀렷다는건지 알수가없내요? 이럴거믄 뭐하러 어플로가입먼저하고 신청하게한건지?그냥 부산은행연동해서 발급해주면될걸? 포기합니다 에혀
2021년 3월 5일,별표 5개 만점에 1개를 받았습니다.,1,계속 번호가 바뀌었다며 재인증하라고 뜹니다. 매번 재가입을 해야만 사용이 가능하며 심지어는 가입하자마자 앱을 종료했다가 실행시 또 휴대폰 번호가 다르다며 초기화 후 재가입하라는 안내가 뜹니다
2020년 4월 10일,별표 5개 만점에 3개를 받았습니다.,,혜택은 좋으나 사용하기 불편한 부분이 있습니다 이용내역에 월간 결제 또는 적립내용이 합산돼서 보여지는 부분이 있었으면 합니다 한건 한건 더해야 하니 조금 불편하네요 혹시 제가 합산출력 방법을 모르는 것이라면 댓글 달아주시면 별점 수정하겠습니다
2020년 3월 16일,별표 5개 만점에 4개를 받았습니다.,10,"잘 사용하고 있습니다. 아쉬운건 잔액정보인데, 1.사용 전 금액 상품권 100원 캐시뱁 10원 합계 110 원 2.사용 금액 상품권 90원 캐시백 10원 합계 100원 3.잔액 상품권 10 원 캐시백 0원 합계 10 원 이런식으로 사용 전, 후 정보를 제공해주셨으면 합니다"
2020년 3월 18일,별표 5개 만점에 3개를 받았습니다.,2,동백전어플을깔고난후에 회원가입 약관선택 후 다음 화면으로 넘어가지지않고 네트워크가원활하지않다고만 표기됩니다. 재설치 후도 동일하며 네트워크 다른 앱들은 다잘되는데 동백전만이렇습니다.
2020년 4월 12일,별표 5개 만점에 5개를 받았습니다.,3,동백전을 설치 후 사용해보니 새로운 세상이 열리네요..^^ 앞으로 카드사용은 자제하고 무조건 동백전을 이용할 예정입니다.. 앱 디자인도 깔끔하고 사용하기에 정말 편리합니다.. 저의 별점은 백점 만점에 백점!!!
2020년 2월 15일,별표 5개 만점에 3개를 받았습니다.,17,와이파이에서만 접속이 됩니다. 거의 일주일 이런 상탠데 오류 언제 잡아주실지..?? 이런 증상이 다른 분들도 있는거 같은데 그 댓글들 답변달으신 것처럼 통신불량 이런거 절대 아님다. 오류가 났으면 조치를 해줘야죠.
2020년 2월 21일,별표 5개 만점에 1개를 받았습니다.,,"별한개도 아깝네!! 별한개라도 안주면 리뷰도 못남기게 해놨구만... 사용자들 말도 많고 탈도 많은 동백전 소상공인들 위해서 쓸려면 쓰고 굳이 동백전 안써도 체크카드나 신용카드 토스 카드 토스도 충전해서 쓴다는걸 모르는 돌ㄷ가리들 엄청 많음ㅋㅋ 동백전 쓸일이 거의 없는 사람들은 다른 카드사용해도 사용실적이나 IC로 결재하면 캐시백 이라던더 기타등등 혜택 더 많이 받는데 뭣하러 동백전을 쓰남 개개인의 취양이나 라이프 스타일에 맞춰서 쓰면 될것을 초딩들도 아는걸 몰라서 여기서 충전해서 쓴다는건 기본 상식인데 몰랐다고 난리치는 돌ㄷ가ㄹ들 ...
전체 리뷰"
2020년 4월 13일,별표 5개 만점에 2개를 받았습니다.,,어플이 켜져야 잔액 확인을 할텐데 어플이 켜질 생각을 안하네요 리뷰 보니까 다른분들도 그런거 같은데 언제 오류 수정 되나요? 이런 현상 계속 되면 캐시백이고 머고 더이상 동백전 쓸 이유가 없지 않을까요?
2020년 3월 31일,별표 5개 만점에 5개를 받았습니다.,,잘사용하고 있습니다^^ 근데 어플을 실행시키면 왜 첫번째는 실행되다가 닫기고 두번째 실행시키면 되는걸까요? 그거 말고는 간단해게 사용할수 있어서 좋아요~!
2020년 2월 20일,별표 5개 만점에 1개를 받았습니다.,2,앱을 열때 마다 폰번호와 맞지않다고 나오고 초기화하라고 해서 몇번을 다시 했는지 모릅니다. 돈 입금시켜 놓고 사용할려고 하는데 이따위로 앱을 만들어 나서 너무 불편합니다.
2020년 2월 21일,별표 5개 만점에 2개를 받았습니다.,4,집에서 와이파이 연결된경우에만 충전이나 어플확인이 가능합니다.. 어플연결이 안되다보니. 불편하네요...저만 그러는줄 알았는데 생각보다 많은 분들이 이러한 불편을 겪는거 같네요..얼른 이런 불편사항이 개선되면 좋겠습니다..네트워크 이야기하기엔 저희신랑은 너무나 잘 열리네요ㅡㅡ같은 상황에서 그리고 충전금액보다 더 많은 금액결제시 바로 체크카드로 결제가 되는데 알림으로 체크카드로할건지 물어보면 좋겠습니다....
2020년 3월 30일,별표 5개 만점에 3개를 받았습니다.,,오류가 잘나는데 조금전 결재하는데 동백전카드는 금액지불되는데 결재안뜬다고.현금내었는데 지금은 먹통으로 열리지도 않는데 앱삭제하고 다시 깔아도 되나요? 금액은 다시 자동적립되나요?
2020년 3월 20일,별표 5개 만점에 1개를 받았습니다.,10,돈 충전하고 카페에서 사용했는데 직원분이 은행에 문제가 있는거같다고 안된다해서 디른카드 썻는데 폰 앱 알림에는 또 캐시백 들아왔더라구요...그래서 확인해볼라니까 앱이 그냥 메인화면에서 그 카드 충전 화면으로 계속 안넘어가요 ㅠㅠ 돈쓴건지 안써진건지 모르겟네요ㅠㅠ 지웠다 다시 깔앗다 두번하는데 처음 화면에서 안넘어가요 ㅠㅠ
2020년 3월 18일,별표 5개 만점에 1개를 받았습니다.,,아니 데이터 무제한인데 네트워크 연결하라하고만 하고 왜 계속 접속이안되나요? 돈얼마남은지 확인도안되고 어플왜 있는건지;; 빨리해결해주세요 제발
2019년 12월 29일,별표 5개 만점에 1개를 받았습니다.,,주유하다가 결제 오류로 다시 결제 했는데 중복으로 결제 되서 취소 했는데도 돈이 안들어와서 전화 할랬더니 접속도 안되고 와이프폰으로 해도 접속이 안되네요 고객센터도 상담시간이 아니라고 하고 답답하네요
2020년 1월 3일,별표 5개 만점에 1개를 받았습니다.,2,네트워크연결때문에 며칠째 접속이 안되요. 쓰고 남은금액 확인할랬는데 네트워크 때문이 접속이 안된다고 해서 지웠다가 다시 깔았는데 언제 정상화 되나요? 여전히 안됩니다
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,접속이 잘되다가 갑자기 안되네여 다른분들말처럼 데이터 와이파이 구분없이 네트워크 장애 오류 하면서 안되네셔 이거 사용하는 사람이 무지하게 많은데 빠른 개선 요해요 빠른 개선 감사드립니다 답변까지 수고많으십니다
